url,checked_on,http_status,url_status,final_url,title,error
https://pleiades.stoa.org/places/541044,2026-08-15,200,ok,https://pleiades.stoa.org/places/541044,Making sure you're not a bot!,
https://pleiades.stoa.org/places/541138,2026-08-15,200,ok,https://pleiades.stoa.org/places/541138,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550459,2026-08-15,200,ok,https://pleiades.stoa.org/places/550459,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550463,2026-08-15,200,ok,https://pleiades.stoa.org/places/550463,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550496,2026-08-15,200,ok,https://pleiades.stoa.org/places/550496,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550506,2026-08-15,200,ok,https://pleiades.stoa.org/places/550506,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550535,2026-08-15,200,ok,https://pleiades.stoa.org/places/550535,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550604,2026-08-15,200,ok,https://pleiades.stoa.org/places/550604,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550651,2026-08-15,200,ok,https://pleiades.stoa.org/places/550651,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550756,2026-08-15,200,ok,https://pleiades.stoa.org/places/550756,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550763,2026-08-15,200,ok,https://pleiades.stoa.org/places/550763,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550812,2026-08-15,200,ok,https://pleiades.stoa.org/places/550812,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550823,2026-08-15,200,ok,https://pleiades.stoa.org/places/550823,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550892,2026-08-15,200,ok,https://pleiades.stoa.org/places/550892,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550893,2026-08-15,200,ok,https://pleiades.stoa.org/places/550893,Making sure you're not a bot!,
https://pleiades.stoa.org/places/550913,2026-08-15,200,ok,https://pleiades.stoa.org/places/550913,Making sure you're not a bot!,
https://pleiades.stoa.org/places/559217802,2026-08-15,200,ok,https://pleiades.stoa.org/places/559217802,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570106,2026-08-15,200,ok,https://pleiades.stoa.org/places/570106,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570127,2026-08-15,200,ok,https://pleiades.stoa.org/places/570127,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570148,2026-08-15,200,ok,https://pleiades.stoa.org/places/570148,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570182,2026-08-15,200,ok,https://pleiades.stoa.org/places/570182,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570228,2026-08-15,200,ok,https://pleiades.stoa.org/places/570228,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570288,2026-08-15,200,ok,https://pleiades.stoa.org/places/570288,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570289,2026-08-15,200,ok,https://pleiades.stoa.org/places/570289,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570316,2026-08-15,200,ok,https://pleiades.stoa.org/places/570316,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570459,2026-08-15,200,ok,https://pleiades.stoa.org/places/570459,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570467,2026-08-15,200,ok,https://pleiades.stoa.org/places/570467,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570468,2026-08-15,200,ok,https://pleiades.stoa.org/places/570468,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570477,2026-08-15,200,ok,https://pleiades.stoa.org/places/570477,Making sure you're not a bot!,
https://pleiades.stoa.org/places/570479,2026-08-15,200,ok,https://pleiades.stoa.org/places/570479,Making sure you're not a bot!,
