entity_source_id,entity_id,source_id,support_scope,is_primary
es-colony-elea-velia-pleiades-452488-relationships,colony-elea-velia,src-pleiades-452488,relationships,1
es-colony-emporion-iberia-pleiades-246382-chronology,colony-emporion-iberia,src-pleiades-246382,chronology,1
es-colony-emporion-iberia-pleiades-246382-classification,colony-emporion-iberia,src-pleiades-246382,classification,1
es-colony-emporion-iberia-pleiades-246382-description,colony-emporion-iberia,src-pleiades-246382,description,1
es-colony-emporion-iberia-pleiades-246382-geometry,colony-emporion-iberia,src-pleiades-246382,geometry,1
es-colony-emporion-iberia-pleiades-246382-identity,colony-emporion-iberia,src-pleiades-246382,identity,1
es-colony-emporion-iberia-pleiades-246382-names,colony-emporion-iberia,src-pleiades-246382,names,1
es-colony-emporion-iberia-pleiades-246382-relationships,colony-emporion-iberia,src-pleiades-246382,relationships,1
es-colony-ephesus-pleiades-599612-chronology,colony-ephesus,src-pleiades-599612,chronology,1
es-colony-ephesus-pleiades-599612-classification,colony-ephesus,src-pleiades-599612,classification,1
es-colony-ephesus-pleiades-599612-description,colony-ephesus,src-pleiades-599612,description,1
es-colony-ephesus-pleiades-599612-geometry,colony-ephesus,src-pleiades-599612,geometry,1
es-colony-ephesus-pleiades-599612-identity,colony-ephesus,src-pleiades-599612,identity,1
es-colony-ephesus-pleiades-599612-names,colony-ephesus,src-pleiades-599612,names,1
es-colony-ephesus-pleiades-599612-relationships,colony-ephesus,src-pleiades-599612,relationships,1
es-colony-epidamnos-pleiades-481818-chronology,colony-epidamnos,src-pleiades-481818,chronology,1
es-colony-epidamnos-pleiades-481818-classification,colony-epidamnos,src-pleiades-481818,classification,1
es-colony-epidamnos-pleiades-481818-description,colony-epidamnos,src-pleiades-481818,description,1
es-colony-epidamnos-pleiades-481818-geometry,colony-epidamnos,src-pleiades-481818,geometry,1
es-colony-epidamnos-pleiades-481818-identity,colony-epidamnos,src-pleiades-481818,identity,1
es-colony-epidamnos-pleiades-481818-names,colony-epidamnos,src-pleiades-481818,names,1
es-colony-epidamnos-pleiades-481818-relationships,colony-epidamnos,src-pleiades-481818,relationships,1
es-colony-erythrae-ionia-pleiades-550535-chronology,colony-erythrae-ionia,src-pleiades-550535,chronology,1
es-colony-erythrae-ionia-pleiades-550535-classification,colony-erythrae-ionia,src-pleiades-550535,classification,1
es-colony-erythrae-ionia-pleiades-550535-description,colony-erythrae-ionia,src-pleiades-550535,description,1
es-colony-erythrae-ionia-pleiades-550535-geometry,colony-erythrae-ionia,src-pleiades-550535,geometry,1
es-colony-erythrae-ionia-pleiades-550535-identity,colony-erythrae-ionia,src-pleiades-550535,identity,1
es-colony-erythrae-ionia-pleiades-550535-names,colony-erythrae-ionia,src-pleiades-550535,names,1
es-colony-erythrae-ionia-pleiades-550535-relationships,colony-erythrae-ionia,src-pleiades-550535,relationships,1
es-colony-euesperides-pleiades-373786-chronology,colony-euesperides,src-pleiades-373786,chronology,1
es-colony-euesperides-pleiades-373786-classification,colony-euesperides,src-pleiades-373786,classification,1
es-colony-euesperides-pleiades-373786-description,colony-euesperides,src-pleiades-373786,description,1
es-colony-euesperides-pleiades-373786-geometry,colony-euesperides,src-pleiades-373786,geometry,1
es-colony-euesperides-pleiades-373786-identity,colony-euesperides,src-pleiades-373786,identity,1
es-colony-euesperides-pleiades-373786-names,colony-euesperides,src-pleiades-373786,names,1
es-colony-euesperides-pleiades-373786-relationships,colony-euesperides,src-pleiades-373786,relationships,1
es-colony-gela-pleiades-462214-chronology,colony-gela,src-pleiades-462214,chronology,1
es-colony-gela-pleiades-462214-classification,colony-gela,src-pleiades-462214,classification,1
es-colony-gela-pleiades-462214-description,colony-gela,src-pleiades-462214,description,1
es-colony-gela-pleiades-462214-geometry,colony-gela,src-pleiades-462214,geometry,1
es-colony-gela-pleiades-462214-identity,colony-gela,src-pleiades-462214,identity,1
es-colony-gela-pleiades-462214-names,colony-gela,src-pleiades-462214,names,1
es-colony-gela-pleiades-462214-relationships,colony-gela,src-pleiades-462214,relationships,1
es-colony-halicarnassus-pleiades-599636-chronology,colony-halicarnassus,src-pleiades-599636,chronology,1
es-colony-halicarnassus-pleiades-599636-classification,colony-halicarnassus,src-pleiades-599636,classification,1
es-colony-halicarnassus-pleiades-599636-description,colony-halicarnassus,src-pleiades-599636,description,1
es-colony-halicarnassus-pleiades-599636-geometry,colony-halicarnassus,src-pleiades-599636,geometry,1
es-colony-halicarnassus-pleiades-599636-identity,colony-halicarnassus,src-pleiades-599636,identity,1
es-colony-halicarnassus-pleiades-599636-names,colony-halicarnassus,src-pleiades-599636,names,1
es-colony-halicarnassus-pleiades-599636-relationships,colony-halicarnassus,src-pleiades-599636,relationships,1
es-colony-heraclea-pontica-pleiades-844944-chronology,colony-heraclea-pontica,src-pleiades-844944,chronology,1
es-colony-heraclea-pontica-pleiades-844944-classification,colony-heraclea-pontica,src-pleiades-844944,classification,1
es-colony-heraclea-pontica-pleiades-844944-description,colony-heraclea-pontica,src-pleiades-844944,description,1
es-colony-heraclea-pontica-pleiades-844944-geometry,colony-heraclea-pontica,src-pleiades-844944,geometry,1
es-colony-heraclea-pontica-pleiades-844944-identity,colony-heraclea-pontica,src-pleiades-844944,identity,1
es-colony-heraclea-pontica-pleiades-844944-names,colony-heraclea-pontica,src-pleiades-844944,names,1
es-colony-heraclea-pontica-pleiades-844944-relationships,colony-heraclea-pontica,src-pleiades-844944,relationships,1
es-colony-himera-pleiades-462244-chronology,colony-himera,src-pleiades-462244,chronology,1
es-colony-himera-pleiades-462244-classification,colony-himera,src-pleiades-462244,classification,1
es-colony-himera-pleiades-462244-description,colony-himera,src-pleiades-462244,description,1
es-colony-himera-pleiades-462244-geometry,colony-himera,src-pleiades-462244,geometry,1
es-colony-himera-pleiades-462244-identity,colony-himera,src-pleiades-462244,identity,1
es-colony-himera-pleiades-462244-names,colony-himera,src-pleiades-462244,names,1
es-colony-himera-pleiades-462244-relationships,colony-himera,src-pleiades-462244,relationships,1
es-colony-histria-pontica-pleiades-216839-chronology,colony-histria-pontica,src-pleiades-216839,chronology,1
es-colony-histria-pontica-pleiades-216839-classification,colony-histria-pontica,src-pleiades-216839,classification,1
es-colony-histria-pontica-pleiades-216839-description,colony-histria-pontica,src-pleiades-216839,description,1
es-colony-histria-pontica-pleiades-216839-geometry,colony-histria-pontica,src-pleiades-216839,geometry,1
es-colony-histria-pontica-pleiades-216839-identity,colony-histria-pontica,src-pleiades-216839,identity,1
es-colony-histria-pontica-pleiades-216839-names,colony-histria-pontica,src-pleiades-216839,names,1
es-colony-histria-pontica-pleiades-216839-relationships,colony-histria-pontica,src-pleiades-216839,relationships,1
es-colony-iasos-pleiades-599664-chronology,colony-iasos,src-pleiades-599664,chronology,1
es-colony-iasos-pleiades-599664-classification,colony-iasos,src-pleiades-599664,classification,1
es-colony-iasos-pleiades-599664-description,colony-iasos,src-pleiades-599664,description,1
es-colony-iasos-pleiades-599664-geometry,colony-iasos,src-pleiades-599664,geometry,1
es-colony-iasos-pleiades-599664-identity,colony-iasos,src-pleiades-599664,identity,1
es-colony-iasos-pleiades-599664-names,colony-iasos,src-pleiades-599664,names,1
es-colony-iasos-pleiades-599664-relationships,colony-iasos,src-pleiades-599664,relationships,1
es-colony-issa-vis-armus-4dde844bac8f-chronology,colony-issa-vis,src-armus-4dde844bac8f,chronology,1
es-colony-issa-vis-armus-4dde844bac8f-classification,colony-issa-vis,src-armus-4dde844bac8f,classification,1
es-colony-issa-vis-armus-4dde844bac8f-description,colony-issa-vis,src-armus-4dde844bac8f,description,1
es-colony-issa-vis-armus-4dde844bac8f-geometry,colony-issa-vis,src-armus-4dde844bac8f,geometry,1
es-colony-issa-vis-armus-4dde844bac8f-identity,colony-issa-vis,src-armus-4dde844bac8f,identity,1
es-colony-issa-vis-armus-4dde844bac8f-names,colony-issa-vis,src-armus-4dde844bac8f,names,1
es-colony-issa-vis-armus-4dde844bac8f-relationships,colony-issa-vis,src-armus-4dde844bac8f,relationships,1
es-colony-lampsacus-pleiades-501570-chronology,colony-lampsacus,src-pleiades-501570,chronology,1
es-colony-lampsacus-pleiades-501570-classification,colony-lampsacus,src-pleiades-501570,classification,1
es-colony-lampsacus-pleiades-501570-description,colony-lampsacus,src-pleiades-501570,description,1
es-colony-lampsacus-pleiades-501570-geometry,colony-lampsacus,src-pleiades-501570,geometry,1
es-colony-lampsacus-pleiades-501570-identity,colony-lampsacus,src-pleiades-501570,identity,1
es-colony-lampsacus-pleiades-501570-names,colony-lampsacus,src-pleiades-501570,names,1
es-colony-lampsacus-pleiades-501570-relationships,colony-lampsacus,src-pleiades-501570,relationships,1
es-colony-leontinoi-pleiades-462279-chronology,colony-leontinoi,src-pleiades-462279,chronology,1
es-colony-leontinoi-pleiades-462279-classification,colony-leontinoi,src-pleiades-462279,classification,1
es-colony-leontinoi-pleiades-462279-description,colony-leontinoi,src-pleiades-462279,description,1
es-colony-leontinoi-pleiades-462279-geometry,colony-leontinoi,src-pleiades-462279,geometry,1
es-colony-leontinoi-pleiades-462279-identity,colony-leontinoi,src-pleiades-462279,identity,1
es-colony-leontinoi-pleiades-462279-names,colony-leontinoi,src-pleiades-462279,names,1
es-colony-leontinoi-pleiades-462279-relationships,colony-leontinoi,src-pleiades-462279,relationships,1
es-colony-locri-epizephyrii-pleiades-452369-chronology,colony-locri-epizephyrii,src-pleiades-452369,chronology,1
es-colony-locri-epizephyrii-pleiades-452369-classification,colony-locri-epizephyrii,src-pleiades-452369,classification,1
es-colony-locri-epizephyrii-pleiades-452369-description,colony-locri-epizephyrii,src-pleiades-452369,description,1
es-colony-locri-epizephyrii-pleiades-452369-geometry,colony-locri-epizephyrii,src-pleiades-452369,geometry,1
es-colony-locri-epizephyrii-pleiades-452369-identity,colony-locri-epizephyrii,src-pleiades-452369,identity,1
es-colony-locri-epizephyrii-pleiades-452369-names,colony-locri-epizephyrii,src-pleiades-452369,names,1
es-colony-locri-epizephyrii-pleiades-452369-relationships,colony-locri-epizephyrii,src-pleiades-452369,relationships,1
es-colony-magnesia-maeander-pleiades-599778-chronology,colony-magnesia-maeander,src-pleiades-599778,chronology,1
es-colony-magnesia-maeander-pleiades-599778-classification,colony-magnesia-maeander,src-pleiades-599778,classification,1
es-colony-magnesia-maeander-pleiades-599778-description,colony-magnesia-maeander,src-pleiades-599778,description,1
es-colony-magnesia-maeander-pleiades-599778-geometry,colony-magnesia-maeander,src-pleiades-599778,geometry,1
es-colony-magnesia-maeander-pleiades-599778-identity,colony-magnesia-maeander,src-pleiades-599778,identity,1
es-colony-magnesia-maeander-pleiades-599778-names,colony-magnesia-maeander,src-pleiades-599778,names,1
es-colony-magnesia-maeander-pleiades-599778-relationships,colony-magnesia-maeander,src-pleiades-599778,relationships,1
es-colony-massalia-pleiades-148127-chronology,colony-massalia,src-pleiades-148127,chronology,1
es-colony-massalia-pleiades-148127-classification,colony-massalia,src-pleiades-148127,classification,1
es-colony-massalia-pleiades-148127-description,colony-massalia,src-pleiades-148127,description,1
es-colony-massalia-pleiades-148127-geometry,colony-massalia,src-pleiades-148127,geometry,1
es-colony-massalia-pleiades-148127-identity,colony-massalia,src-pleiades-148127,identity,1
es-colony-massalia-pleiades-148127-names,colony-massalia,src-pleiades-148127,names,1
es-colony-massalia-pleiades-148127-relationships,colony-massalia,src-pleiades-148127,relationships,1
es-colony-megara-hyblaea-pleiades-462307-chronology,colony-megara-hyblaea,src-pleiades-462307,chronology,1
es-colony-megara-hyblaea-pleiades-462307-classification,colony-megara-hyblaea,src-pleiades-462307,classification,1
es-colony-megara-hyblaea-pleiades-462307-description,colony-megara-hyblaea,src-pleiades-462307,description,1
es-colony-megara-hyblaea-pleiades-462307-geometry,colony-megara-hyblaea,src-pleiades-462307,geometry,1
es-colony-megara-hyblaea-pleiades-462307-identity,colony-megara-hyblaea,src-pleiades-462307,identity,1
es-colony-megara-hyblaea-pleiades-462307-names,colony-megara-hyblaea,src-pleiades-462307,names,1
es-colony-megara-hyblaea-pleiades-462307-relationships,colony-megara-hyblaea,src-pleiades-462307,relationships,1
es-colony-mesembria-pleiades-216882-chronology,colony-mesembria,src-pleiades-216882,chronology,1
es-colony-mesembria-pleiades-216882-classification,colony-mesembria,src-pleiades-216882,classification,1
es-colony-mesembria-pleiades-216882-description,colony-mesembria,src-pleiades-216882,description,1
es-colony-mesembria-pleiades-216882-geometry,colony-mesembria,src-pleiades-216882,geometry,1
es-colony-mesembria-pleiades-216882-identity,colony-mesembria,src-pleiades-216882,identity,1
es-colony-mesembria-pleiades-216882-names,colony-mesembria,src-pleiades-216882,names,1
es-colony-mesembria-pleiades-216882-relationships,colony-mesembria,src-pleiades-216882,relationships,1
es-colony-metapontum-pleiades-442658-chronology,colony-metapontum,src-pleiades-442658,chronology,1
es-colony-metapontum-pleiades-442658-classification,colony-metapontum,src-pleiades-442658,classification,1
es-colony-metapontum-pleiades-442658-description,colony-metapontum,src-pleiades-442658,description,1
es-colony-metapontum-pleiades-442658-geometry,colony-metapontum,src-pleiades-442658,geometry,1
es-colony-metapontum-pleiades-442658-identity,colony-metapontum,src-pleiades-442658,identity,1
es-colony-metapontum-pleiades-442658-names,colony-metapontum,src-pleiades-442658,names,1
es-colony-metapontum-pleiades-442658-relationships,colony-metapontum,src-pleiades-442658,relationships,1
es-colony-miletus-pleiades-599799-chronology,colony-miletus,src-pleiades-599799,chronology,1
es-colony-miletus-pleiades-599799-classification,colony-miletus,src-pleiades-599799,classification,1
es-colony-miletus-pleiades-599799-description,colony-miletus,src-pleiades-599799,description,1
es-colony-miletus-pleiades-599799-geometry,colony-miletus,src-pleiades-599799,geometry,1
es-colony-miletus-pleiades-599799-identity,colony-miletus,src-pleiades-599799,identity,1
es-colony-miletus-pleiades-599799-names,colony-miletus,src-pleiades-599799,names,1
es-colony-miletus-pleiades-599799-relationships,colony-miletus,src-pleiades-599799,relationships,1
es-colony-myrina-aeolis-pleiades-550756-chronology,colony-myrina-aeolis,src-pleiades-550756,chronology,1
es-colony-myrina-aeolis-pleiades-550756-classification,colony-myrina-aeolis,src-pleiades-550756,classification,1
es-colony-myrina-aeolis-pleiades-550756-description,colony-myrina-aeolis,src-pleiades-550756,description,1
es-colony-myrina-aeolis-pleiades-550756-geometry,colony-myrina-aeolis,src-pleiades-550756,geometry,1
es-colony-myrina-aeolis-pleiades-550756-identity,colony-myrina-aeolis,src-pleiades-550756,identity,1
es-colony-myrina-aeolis-pleiades-550756-names,colony-myrina-aeolis,src-pleiades-550756,names,1
es-colony-myrina-aeolis-pleiades-550756-relationships,colony-myrina-aeolis,src-pleiades-550756,relationships,1
es-colony-naucratis-pleiades-727169-chronology,colony-naucratis,src-pleiades-727169,chronology,1
es-colony-naucratis-pleiades-727169-classification,colony-naucratis,src-pleiades-727169,classification,1
es-colony-naucratis-pleiades-727169-description,colony-naucratis,src-pleiades-727169,description,1
es-colony-naucratis-pleiades-727169-geometry,colony-naucratis,src-pleiades-727169,geometry,1
es-colony-naucratis-pleiades-727169-identity,colony-naucratis,src-pleiades-727169,identity,1
es-colony-naucratis-pleiades-727169-names,colony-naucratis,src-pleiades-727169,names,1
es-colony-naucratis-pleiades-727169-relationships,colony-naucratis,src-pleiades-727169,relationships,1
es-colony-naxos-sicily-pleiades-462386-chronology,colony-naxos-sicily,src-pleiades-462386,chronology,1
es-colony-naxos-sicily-pleiades-462386-classification,colony-naxos-sicily,src-pleiades-462386,classification,1
es-colony-naxos-sicily-pleiades-462386-description,colony-naxos-sicily,src-pleiades-462386,description,1
es-colony-naxos-sicily-pleiades-462386-geometry,colony-naxos-sicily,src-pleiades-462386,geometry,1
es-colony-naxos-sicily-pleiades-462386-identity,colony-naxos-sicily,src-pleiades-462386,identity,1
es-colony-naxos-sicily-pleiades-462386-names,colony-naxos-sicily,src-pleiades-462386,names,1
es-colony-naxos-sicily-pleiades-462386-relationships,colony-naxos-sicily,src-pleiades-462386,relationships,1
es-colony-neapolis-campania-pleiades-433014-chronology,colony-neapolis-campania,src-pleiades-433014,chronology,1
es-colony-neapolis-campania-pleiades-433014-classification,colony-neapolis-campania,src-pleiades-433014,classification,1
es-colony-neapolis-campania-pleiades-433014-description,colony-neapolis-campania,src-pleiades-433014,description,1
es-colony-neapolis-campania-pleiades-433014-geometry,colony-neapolis-campania,src-pleiades-433014,geometry,1
es-colony-neapolis-campania-pleiades-433014-identity,colony-neapolis-campania,src-pleiades-433014,identity,1
es-colony-neapolis-campania-pleiades-433014-names,colony-neapolis-campania,src-pleiades-433014,names,1
es-colony-neapolis-campania-pleiades-433014-relationships,colony-neapolis-campania,src-pleiades-433014,relationships,1
es-colony-odessos-pleiades-216904-chronology,colony-odessos,src-pleiades-216904,chronology,1
es-colony-odessos-pleiades-216904-classification,colony-odessos,src-pleiades-216904,classification,1
es-colony-odessos-pleiades-216904-description,colony-odessos,src-pleiades-216904,description,1
es-colony-odessos-pleiades-216904-geometry,colony-odessos,src-pleiades-216904,geometry,1
es-colony-odessos-pleiades-216904-identity,colony-odessos,src-pleiades-216904,identity,1
es-colony-odessos-pleiades-216904-names,colony-odessos,src-pleiades-216904,names,1
es-colony-odessos-pleiades-216904-relationships,colony-odessos,src-pleiades-216904,relationships,1
es-colony-olbia-pontica-pleiades-226546-chronology,colony-olbia-pontica,src-pleiades-226546,chronology,1
es-colony-olbia-pontica-pleiades-226546-classification,colony-olbia-pontica,src-pleiades-226546,classification,1
es-colony-olbia-pontica-pleiades-226546-description,colony-olbia-pontica,src-pleiades-226546,description,1
es-colony-olbia-pontica-pleiades-226546-geometry,colony-olbia-pontica,src-pleiades-226546,geometry,1
es-colony-olbia-pontica-pleiades-226546-identity,colony-olbia-pontica,src-pleiades-226546,identity,1
es-colony-olbia-pontica-pleiades-226546-names,colony-olbia-pontica,src-pleiades-226546,names,1
es-colony-olbia-pontica-pleiades-226546-relationships,colony-olbia-pontica,src-pleiades-226546,relationships,1
es-colony-panticapaeum-pleiades-854719-chronology,colony-panticapaeum,src-pleiades-854719,chronology,1
es-colony-panticapaeum-pleiades-854719-classification,colony-panticapaeum,src-pleiades-854719,classification,1
es-colony-panticapaeum-pleiades-854719-description,colony-panticapaeum,src-pleiades-854719,description,1
es-colony-panticapaeum-pleiades-854719-geometry,colony-panticapaeum,src-pleiades-854719,geometry,1
es-colony-panticapaeum-pleiades-854719-identity,colony-panticapaeum,src-pleiades-854719,identity,1
es-colony-panticapaeum-pleiades-854719-names,colony-panticapaeum,src-pleiades-854719,names,1
es-colony-panticapaeum-pleiades-854719-relationships,colony-panticapaeum,src-pleiades-854719,relationships,1
es-colony-phanagoria-pleiades-854724-chronology,colony-phanagoria,src-pleiades-854724,chronology,1
es-colony-phanagoria-pleiades-854724-classification,colony-phanagoria,src-pleiades-854724,classification,1
es-colony-phanagoria-pleiades-854724-description,colony-phanagoria,src-pleiades-854724,description,1
es-colony-phanagoria-pleiades-854724-geometry,colony-phanagoria,src-pleiades-854724,geometry,1
es-colony-phanagoria-pleiades-854724-identity,colony-phanagoria,src-pleiades-854724,identity,1
es-colony-phanagoria-pleiades-854724-names,colony-phanagoria,src-pleiades-854724,names,1
es-colony-phanagoria-pleiades-854724-relationships,colony-phanagoria,src-pleiades-854724,relationships,1
es-colony-pharos-hvar-pleiades-197433-chronology,colony-pharos-hvar,src-pleiades-197433,chronology,1
es-colony-pharos-hvar-pleiades-197433-classification,colony-pharos-hvar,src-pleiades-197433,classification,1
es-colony-pharos-hvar-pleiades-197433-description,colony-pharos-hvar,src-pleiades-197433,description,1
es-colony-pharos-hvar-pleiades-197433-geometry,colony-pharos-hvar,src-pleiades-197433,geometry,1
es-colony-pharos-hvar-pleiades-197433-identity,colony-pharos-hvar,src-pleiades-197433,identity,1
es-colony-pharos-hvar-pleiades-197433-names,colony-pharos-hvar,src-pleiades-197433,names,1
es-colony-pharos-hvar-pleiades-197433-relationships,colony-pharos-hvar,src-pleiades-197433,relationships,1
es-colony-phaselis-pleiades-639051-chronology,colony-phaselis,src-pleiades-639051,chronology,1
es-colony-phaselis-pleiades-639051-classification,colony-phaselis,src-pleiades-639051,classification,1
es-colony-phaselis-pleiades-639051-description,colony-phaselis,src-pleiades-639051,description,1
es-colony-phaselis-pleiades-639051-geometry,colony-phaselis,src-pleiades-639051,geometry,1
es-colony-phaselis-pleiades-639051-identity,colony-phaselis,src-pleiades-639051,identity,1
es-colony-phaselis-pleiades-639051-names,colony-phaselis,src-pleiades-639051,names,1
es-colony-phaselis-pleiades-639051-relationships,colony-phaselis,src-pleiades-639051,relationships,1
es-colony-phasis-city-pleiades-857275-chronology,colony-phasis-city,src-pleiades-857275,chronology,1
es-colony-phasis-city-pleiades-857275-classification,colony-phasis-city,src-pleiades-857275,classification,1
es-colony-phasis-city-pleiades-857275-description,colony-phasis-city,src-pleiades-857275,description,1
es-colony-phasis-city-pleiades-857275-geometry,colony-phasis-city,src-pleiades-857275,geometry,1
es-colony-phasis-city-pleiades-857275-identity,colony-phasis-city,src-pleiades-857275,identity,1
es-colony-phasis-city-pleiades-857275-names,colony-phasis-city,src-pleiades-857275,names,1
es-colony-phasis-city-pleiades-857275-relationships,colony-phasis-city,src-pleiades-857275,relationships,1
es-colony-philippi-pleiades-501482-chronology,colony-philippi,src-pleiades-501482,chronology,1
es-colony-philippi-pleiades-501482-classification,colony-philippi,src-pleiades-501482,classification,1
es-colony-philippi-pleiades-501482-description,colony-philippi,src-pleiades-501482,description,1
es-colony-philippi-pleiades-501482-geometry,colony-philippi,src-pleiades-501482,geometry,1
es-colony-philippi-pleiades-501482-identity,colony-philippi,src-pleiades-501482,identity,1
es-colony-philippi-pleiades-501482-names,colony-philippi,src-pleiades-501482,names,1
es-colony-philippi-pleiades-501482-relationships,colony-philippi,src-pleiades-501482,relationships,1
es-colony-phocaea-pleiades-550823-chronology,colony-phocaea,src-pleiades-550823,chronology,1
es-colony-phocaea-pleiades-550823-classification,colony-phocaea,src-pleiades-550823,classification,1
es-colony-phocaea-pleiades-550823-description,colony-phocaea,src-pleiades-550823,description,1
es-colony-phocaea-pleiades-550823-geometry,colony-phocaea,src-pleiades-550823,geometry,1
es-colony-phocaea-pleiades-550823-identity,colony-phocaea,src-pleiades-550823,identity,1
es-colony-phocaea-pleiades-550823-names,colony-phocaea,src-pleiades-550823,names,1
es-colony-phocaea-pleiades-550823-relationships,colony-phocaea,src-pleiades-550823,relationships,1
es-colony-poseidonia-pleiades-442733-chronology,colony-poseidonia,src-pleiades-442733,chronology,1
es-colony-poseidonia-pleiades-442733-classification,colony-poseidonia,src-pleiades-442733,classification,1
es-colony-poseidonia-pleiades-442733-description,colony-poseidonia,src-pleiades-442733,description,1
es-colony-poseidonia-pleiades-442733-geometry,colony-poseidonia,src-pleiades-442733,geometry,1
es-colony-poseidonia-pleiades-442733-identity,colony-poseidonia,src-pleiades-442733,identity,1
es-colony-poseidonia-pleiades-442733-names,colony-poseidonia,src-pleiades-442733,names,1
es-colony-poseidonia-pleiades-442733-relationships,colony-poseidonia,src-pleiades-442733,relationships,1
es-colony-priene-pleiades-599905-chronology,colony-priene,src-pleiades-599905,chronology,1
es-colony-priene-pleiades-599905-classification,colony-priene,src-pleiades-599905,classification,1
es-colony-priene-pleiades-599905-description,colony-priene,src-pleiades-599905,description,1
es-colony-priene-pleiades-599905-geometry,colony-priene,src-pleiades-599905,geometry,1
es-colony-priene-pleiades-599905-identity,colony-priene,src-pleiades-599905,identity,1
es-colony-priene-pleiades-599905-names,colony-priene,src-pleiades-599905,names,1
es-colony-priene-pleiades-599905-relationships,colony-priene,src-pleiades-599905,relationships,1
es-colony-rhegion-pleiades-452416-chronology,colony-rhegion,src-pleiades-452416,chronology,1
es-colony-rhegion-pleiades-452416-classification,colony-rhegion,src-pleiades-452416,classification,1
es-colony-rhegion-pleiades-452416-description,colony-rhegion,src-pleiades-452416,description,1
es-colony-rhegion-pleiades-452416-geometry,colony-rhegion,src-pleiades-452416,geometry,1
es-colony-rhegion-pleiades-452416-identity,colony-rhegion,src-pleiades-452416,identity,1
es-colony-rhegion-pleiades-452416-names,colony-rhegion,src-pleiades-452416,names,1
es-colony-rhegion-pleiades-452416-relationships,colony-rhegion,src-pleiades-452416,relationships,1
es-colony-selinus-pleiades-462489-chronology,colony-selinus,src-pleiades-462489,chronology,1
es-colony-selinus-pleiades-462489-classification,colony-selinus,src-pleiades-462489,classification,1
es-colony-selinus-pleiades-462489-description,colony-selinus,src-pleiades-462489,description,1
es-colony-selinus-pleiades-462489-geometry,colony-selinus,src-pleiades-462489,geometry,1
es-colony-selinus-pleiades-462489-identity,colony-selinus,src-pleiades-462489,identity,1
es-colony-selinus-pleiades-462489-names,colony-selinus,src-pleiades-462489,names,1
es-colony-selinus-pleiades-462489-relationships,colony-selinus,src-pleiades-462489,relationships,1
es-colony-sinope-pleiades-857321-chronology,colony-sinope,src-pleiades-857321,chronology,1
es-colony-sinope-pleiades-857321-classification,colony-sinope,src-pleiades-857321,classification,1
es-colony-sinope-pleiades-857321-description,colony-sinope,src-pleiades-857321,description,1
es-colony-sinope-pleiades-857321-geometry,colony-sinope,src-pleiades-857321,geometry,1
es-colony-sinope-pleiades-857321-identity,colony-sinope,src-pleiades-857321,identity,1
es-colony-sinope-pleiades-857321-names,colony-sinope,src-pleiades-857321,names,1
es-colony-sinope-pleiades-857321-relationships,colony-sinope,src-pleiades-857321,relationships,1
es-colony-sybaris-pleiades-452457-chronology,colony-sybaris,src-pleiades-452457,chronology,1
es-colony-sybaris-pleiades-452457-classification,colony-sybaris,src-pleiades-452457,classification,1
es-colony-sybaris-pleiades-452457-description,colony-sybaris,src-pleiades-452457,description,1
es-colony-sybaris-pleiades-452457-geometry,colony-sybaris,src-pleiades-452457,geometry,1
es-colony-sybaris-pleiades-452457-identity,colony-sybaris,src-pleiades-452457,identity,1
es-colony-sybaris-pleiades-452457-names,colony-sybaris,src-pleiades-452457,names,1
es-colony-sybaris-pleiades-452457-relationships,colony-sybaris,src-pleiades-452457,relationships,1
es-colony-syracuse-pleiades-462503-chronology,colony-syracuse,src-pleiades-462503,chronology,1
es-colony-syracuse-pleiades-462503-classification,colony-syracuse,src-pleiades-462503,classification,1
es-colony-syracuse-pleiades-462503-description,colony-syracuse,src-pleiades-462503,description,1
es-colony-syracuse-pleiades-462503-geometry,colony-syracuse,src-pleiades-462503,geometry,1
es-colony-syracuse-pleiades-462503-identity,colony-syracuse,src-pleiades-462503,identity,1
es-colony-syracuse-pleiades-462503-names,colony-syracuse,src-pleiades-462503,names,1
es-colony-syracuse-pleiades-462503-relationships,colony-syracuse,src-pleiades-462503,relationships,1
es-colony-tanais-pleiades-825397-chronology,colony-tanais,src-pleiades-825397,chronology,1
es-colony-tanais-pleiades-825397-classification,colony-tanais,src-pleiades-825397,classification,1
es-colony-tanais-pleiades-825397-description,colony-tanais,src-pleiades-825397,description,1
es-colony-tanais-pleiades-825397-geometry,colony-tanais,src-pleiades-825397,geometry,1
es-colony-tanais-pleiades-825397-identity,colony-tanais,src-pleiades-825397,identity,1
es-colony-tanais-pleiades-825397-names,colony-tanais,src-pleiades-825397,names,1
es-colony-tanais-pleiades-825397-relationships,colony-tanais,src-pleiades-825397,relationships,1
es-colony-taras-pleiades-442810-chronology,colony-taras,src-pleiades-442810,chronology,1
es-colony-taras-pleiades-442810-classification,colony-taras,src-pleiades-442810,classification,1
es-colony-taras-pleiades-442810-description,colony-taras,src-pleiades-442810,description,1
es-colony-taras-pleiades-442810-geometry,colony-taras,src-pleiades-442810,geometry,1
es-colony-taras-pleiades-442810-identity,colony-taras,src-pleiades-442810,identity,1
es-colony-taras-pleiades-442810-names,colony-taras,src-pleiades-442810,names,1
es-colony-taras-pleiades-442810-relationships,colony-taras,src-pleiades-442810,relationships,1
